500	0.043581279415576
500.2	0.0412196574869194
500.4	0.0428239547220127
500.6	0.0491276888949122
500.8	0.0631911739793805
501	0.0939927870776908
501.2	0.171273635915261
501.4	0.412011588188282
501.6	0.855200857901492
501.8	0.411726526371104
502	0.164489934894159
502.2	0.0868725789568354
502.4	0.0563903301860785
502.6	0.0424439804158369
502.8	0.0359170553136113
503	0.0336713986577797
503.2	0.0348280566527727
503.4	0.0399537815061616
503.6	0.0516750799061661
503.8	0.0779999723128447
504	0.147172299194424
504.2	0.387304369979036
504.4	0.858341591361167
504.6	0.335038276900486
504.8	0.127796251163711
505	0.0674295222977819
505.2	0.0441337837374641
505.4	0.0336228149321397
505.6	0.0288939242955179
505.8	0.0276218650350536
506	0.0293071392342103
506.2	0.034803278593037
506.4	0.04732042898214
506.6	0.0773011375875831
506.8	0.167919095790062
507	0.553062631799268
507.2	0.641421208925992
507.4	0.183257893293938
507.6	0.0778732913530057
507.8	0.04494876687558
508	0.0315517264774119
508.2	0.0255726000368462
508.4	0.0233788434663747
508.6	0.0239363715176491
508.8	0.0276045918935703
509	0.0366345276798573
509.2	0.058746233750867
509.4	0.12712886070949
509.6	0.461094878505931
509.8	0.629147328923285
510	0.149967661907209
510.2	0.060151232053716
510.4	0.033944179912466
510.6	0.0236089675400758
510.8	0.0191174391586967
511	0.0175926118925022
511.2	0.0182921753225872
511.4	0.0216974414544647
511.6	0.0302625519045205
511.8	0.0533041261160571
512	0.142119682076565
512.2	0.751210303064801
512.4	0.259567424947155
512.6	0.0671916333873149
512.8	0.0307348143377583
513	0.0188485375288858
513.2	0.0139634914998167
513.4	0.011975637870884
513.6	0.0117141575025966
513.8	0.0131145230475794
514	0.0172130378077399
514.2	0.0281595198344788
514.4	0.0674666918709421
514.6	0.396673143589426
514.8	0.283954292463695
515	0.0509344923779759
515.2	0.0205271306642611
515.4	0.0117874407919915
515.6	0.0083687560963548
515.8	0.00695838716809573
516	0.00664324671303606
516.2	0.00728912758676998
516.4	0.00939695858378485
516.6	0.0150980654307547
516.8	0.0354279092007428
517	0.220460940230723
517.2	0.232220679452581
517.4	0.0326914289891404
517.6	0.0127046353006875
517.8	0.00730910574730001
518	0.00529896860198356
518.2	0.00457648564646638
518.4	0.00463568288282389
518.6	0.00557420438148715
518.8	0.00835663575330078
