531.4	4.81038518163743e-07
531.6	4.9762668413491e-07
531.8	4.97404628020235e-07
532	4.86049776363506e-07
532.2	4.69730741745738e-07
532.4	4.53236556873149e-07
532.6	4.39624998798063e-07
532.8	4.30635992439281e-07
533	4.27242318034856e-07
533.2	4.30088985468389e-07
533.4	4.39794417059239e-07
533.6	4.57158950925841e-07
533.8	4.83333696851112e-07
534	5.19995248314337e-07
534.2	5.69567693489128e-07
534.4	6.35538123910858e-07
534.6	7.22927583395339e-07
534.8	8.39008583497285e-07
535	9.94404865386712e-07
535.2	1.20476256931454e-06
535.4	1.4931997542804e-06
535.6	1.89354130038315e-06
535.8	2.45331420795485e-06
536	3.23187424826106e-06
536.2	4.27947814346866e-06
536.4	5.56895762044171e-06
536.6	6.87379343744961e-06
536.8	7.74240178676652e-06
537	7.81888498323321e-06
537.2	7.20922414998567e-06
537.4	6.30796284950672e-06
537.6	5.42494825200148e-06
537.8	4.68831891421612e-06
538	4.11712706957644e-06
538.2	3.69068255868951e-06
538.4	3.38118156467891e-06
538.6	3.16457935347905e-06
538.8	3.02278865599246e-06
539	2.94317702988194e-06
539.2	2.91752651975986e-06
539.4	2.94110986397729e-06
539.6	3.01201821457135e-06
539.8	3.13071553415531e-06
540	3.29974795343438e-06
540.2	3.52350917310468e-06
540.4	3.80791426253459e-06
540.6	4.15973801743582e-06
540.8	4.5851873910148e-06
541	5.08700528575079e-06
541.2	5.65913200338986e-06
541.4	6.27811501542997e-06
541.6	6.89218197281096e-06
541.8	7.41376146618322e-06
542	7.72827857999504e-06
542.2	7.73139888371156e-06
542.4	7.38388611099529e-06
542.6	6.74145418563924e-06
542.8	5.92759989662103e-06
543	5.07321476671186e-06
543.2	4.27221903570108e-06
543.4	3.57196913899762e-06
543.6	2.98497923746462e-06
543.8	2.50450869697893e-06
544	2.11596881407636e-06
544.2	1.80328186607931e-06
544.4	1.5517467731731e-06
544.6	1.34898938510087e-06
544.8	1.18502189849865e-06
545	1.05195710368488e-06
545.2	9.43634943431204e-07
545.4	8.55268394498982e-07
545.6	7.83144390068804e-07
545.8	7.24384803494033e-07
546	6.7676100844185e-07
546.2	6.38552476246854e-07
546.4	6.08440274193501e-07
546.6	5.85427766499253e-07
546.8	5.68782290905079e-07
547	5.57993345714352e-07
547.2	5.52743967900513e-07
547.4	5.52892933042618e-07
547.6	5.5846614833588e-07
547.8	5.69656135748796e-07
548	5.86828792716057e-07
548.2	6.10536533057896e-07
548.4	6.41536306600128e-07
548.6	6.80810231183196e-07
548.8	7.29582888165328e-07
549	7.89324207044975e-07
549.2	8.61717332582906e-07
549.4	9.48555172835322e-07
549.6	1.05150659602625e-06
549.8	1.17166718481003e-06
550	1.30879763525025e-06
550.2	1.46020176692966e-06
550.4	1.61938817654364e-06
550.6	1.77506402418393e-06
550.8	1.91150823591105e-06
551	2.01139552697871e-06
551.2	2.06092820280007e-06
551.4	2.05495960155537e-06
551.6	1.99884212153829e-06
551.8	1.90578401108648e-06
552	1.79175257704032e-06
552.2	1.67103479760451e-06
552.4	1.55405966592012e-06
552.6	1.44723145211334e-06
552.8	1.35378670659135e-06
553	1.27486723724385e-06
553.2	1.21041752729268e-06
553.4	1.15981064145308e-06
553.6	1.12223914287082e-06
553.8	1.09694068708157e-06
554	1.08332019443004e-06
554.2	1.08101268369729e-06
554.4	1.0899147719222e-06
554.6	1.11020196133964e-06
554.8	1.14234003674162e-06
555	1.18709398156399e-06
555.2	1.24553372980693e-06
555.4	1.31903196900865e-06
555.6	1.40924439309168e-06
555.8	1.51805656281822e-06
556	1.64747371900444e-06
556.2	1.79942173325261e-06
556.4	1.97542217300323e-06
556.6	2.17610786632434e-06
556.8	2.40057779991428e-06
557	2.64565910195581e-06
557.2	2.90526054436527e-06
557.4	3.17013553583338e-06
557.6	3.42843010340342e-06
557.8	3.66723954832112e-06
558	3.87497801711843e-06
558.2	4.04384925626487e-06
558.4	4.17147418438436e-06
558.6	4.2610486471777e-06
558.8	4.32009890743294e-06
559	4.35847847634491e-06
559.2	4.38636320173024e-06
559.4	4.41272054265322e-06
559.6	4.44434971945697e-06
559.8	4.4853367326268e-06
560	4.53669386650717e-06
560.2	4.59601014336298e-06
560.4	4.65707525918234e-06
560.6	4.70963066324563e-06
560.8	4.73962207765006e-06
561	4.73048626775599e-06
561.2	4.6658963287911e-06
561.4	4.53378613391803e-06
561.6	4.33045261147954e-06
561.8	4.0627901418281e-06
562	3.7471898433781e-06
562.2	3.40538704788713e-06
562.4	3.05923406987539e-06
562.6	2.7266202608747e-06
562.8	2.41962217905326e-06
563	2.14463728218037e-06
563.2	1.9036145376752e-06
563.4	1.69555650117642e-06
563.6	1.51781690620623e-06
563.8	1.36703383016158e-06
564	1.23971748497082e-06
564.2	1.13257698489114e-06
564.4	1.04267428107469e-06
564.6	9.67474496137889e-07
564.8	9.04839871932796e-07
565	8.529967416836e-07
565.2	8.10492566716424e-07
565.4	7.76152222096746e-07
565.6	7.490380371404e-07
565.8	7.28415463529784e-07
566	7.13724852245584e-07
566.2	7.04559142364809e-07
566.4	7.00646980845055e-07
566.6	7.01840833987569e-07
566.8	7.08109606242258e-07
567	7.19535403967848e-07
567.2	7.36314219872065e-07
567.4	7.58760427905678e-07
567.6	7.8731508196315e-07
567.8	8.22558088960186e-07
568	8.652243606807e-07
568.2	9.16224057356096e-07
568.4	9.76666938097376e-07
568.6	1.04789008093708e-06
568.8	1.13148823619513e-06
569	1.22934481496696e-06
569.2	1.34365986629375e-06
569.4	1.47696901312874e-06
569.6	1.63214374656718e-06
569.8	1.81235869149425e-06
570	2.02100554219315e-06
570.2	2.2615270047528e-06
570.4	2.5371395149059e-06
570.6	2.85041635855976e-06
570.8	3.20271517815903e-06
571	3.59346927336972e-06
571.2	4.01942295318444e-06
571.4	4.47397244914463e-06
571.6	4.94684922586324e-06
571.8	5.42440088511117e-06
572	5.89062973933874e-06
572.2	6.32892462338717e-06
572.4	6.72413718465105e-06
572.6	7.06445503344559e-06
572.8	7.34255749159654e-06
573	7.55579534724513e-06
573.2	7.70548724829886e-06
573.4	7.79568655129987e-06
573.6	7.83184368026057e-06
573.8	7.81969596907807e-06
574	7.7645530838158e-06
574.2	7.67099589182664e-06
574.4	7.54291027291632e-06
574.6	7.38373626916007e-06
574.8	7.19680224413585e-06
575	6.98563519424987e-06
575.2	6.75416878339448e-06
575.4	6.50680837673394e-06
575.6	6.24835162223862e-06
575.8	5.98379632432672e-06
576	5.71808791900363e-06
576.2	5.4558627758944e-06
576.4	5.20123371054222e-06
576.6	4.9576473012261e-06
576.8	4.72782023368211e-06
577	4.51374662266489e-06
577.2	4.31675918598404e-06
577.4	4.13762408215055e-06
577.6	3.9766509195966e-06
577.8	3.83380362350988e-06
578	3.70880266905812e-06
578.2	3.60121357340601e-06
578.4	3.51051968566868e-06
578.6	3.4361790584588e-06
578.8	3.37766778118475e-06
579	3.33451158125235e-06
579.2	3.30630769447768e-06
579.4	3.29273889762659e-06
579.6	3.29358124252866e-06
579.8	3.30870662253279e-06
580	3.33808088298344e-06
580.2	3.38175785525469e-06
580.4	3.4398694189695e-06
580.6	3.51261062208525e-06
580.8	3.60021950590251e-06
581	3.70295075751924e-06
581.2	3.82104209305846e-06
581.4	3.95467234587963e-06
581.6	4.10391048775831e-06
581.8	4.26865539018104e-06
582	4.4485671405279e-06
582.2	4.64299222395609e-06
582.4	4.85088692501895e-06
582.6	5.07074609157645e-06
582.8	5.30054666174855e-06
583	5.53771773014524e-06
583.2	5.77914997296511e-06
583.4	6.02125603298125e-06
583.6	6.26008926643956e-06
583.8	6.49152078978511e-06
584	6.71146473216736e-06
584.2	6.91613071358605e-06
584.4	7.10227391838664e-06
584.6	7.26741091468742e-06
584.8	7.40996982393433e-06
585	7.52935457585209e-06
585.2	7.62591712315438e-06
585.4	7.70084616096237e-06
585.6	7.75599273309374e-06
585.8	7.79365951644207e-06
586	7.81638101298989e-06
586.2	7.8267177115826e-06
586.4	7.82708028830753e-06
586.6	7.81959101906905e-06
586.8	7.80598605424058e-06
587	7.78755637218119e-06
587.2	7.76512306419211e-06
587.4	7.73904225611767e-06
587.6	7.7092354956378e-06
587.8	7.6752423678398e-06
588	7.63629287051745e-06
588.2	7.59139724077306e-06
588.4	7.53945039556832e-06
588.6	7.47934723142527e-06
588.8	7.41010223050726e-06
589	7.33096542331411e-06
589.2	7.24152529123688e-06
589.4	7.14178883632415e-06
589.6	7.03223043416273e-06
589.8	6.91380402084872e-06
590	6.78791746745389e-06
590.2	6.65637283545037e-06
590.4	6.52128052486649e-06
590.6	6.38495810841432e-06
590.8	6.24982562850761e-06
591	6.1183082991274e-06
591.2	5.99275501990291e-06
591.4	5.87537781537364e-06
591.6	5.76821394677362e-06
591.8	5.67310957345093e-06
592	5.59172176736487e-06
592.2	5.52553443392333e-06
592.4	5.47588324698741e-06
592.6	5.44398491197159e-06
592.8	5.43096556305473e-06
593	5.43788365706029e-06
593.2	5.46574252062394e-06
593.4	5.51548705254229e-06
593.6	5.5879779424196e-06
593.8	5.68393508889273e-06
594	5.80383981777624e-06
594.2	5.94778337364439e-06
594.4	6.11524794268905e-06
594.6	6.3048086671094e-06
594.8	6.51375149938534e-06
595	6.73761899869757e-06
595.2	6.96972799464303e-06
595.4	7.20075249223685e-06
595.6	7.41852807736621e-06
595.8	7.60829045399804e-06
596	7.75356888675415e-06
596.2	7.83785906865231e-06
596.4	7.84696351036599e-06
596.6	7.77155355841724e-06
596.8	7.60923125914994e-06
597	7.36536158472954e-06
597.2	7.0523054024477e-06
597.4	6.6872677794562e-06
597.6	6.28946268105182e-06
597.8	5.87742568684133e-06
598	5.46707422318077e-06
598.2	5.0707226504475e-06
598.4	4.69693078245537e-06
598.6	4.3509050061976e-06
598.8	4.03516362650619e-06
599	3.7502518140306e-06
599.2	3.49538188708503e-06
599.4	3.2689471867282e-06
599.6	3.06890341935461e-06
599.8	2.89303413092368e-06
600	2.73912476801048e-06
600.2	2.60506945220292e-06
600.4	2.48893084974998e-06
600.6	2.3889689716528e-06
600.8	2.30365016212124e-06
601	2.23164436371843e-06
601.2	2.17181610702055e-06
601.4	2.12321279270209e-06
601.6	2.08505255889611e-06
601.8	2.05671318013679e-06
602	2.03772290140976e-06
602.2	2.02775376054001e-06
602.4	2.02661774188902e-06
602.6	2.03426622234023e-06
602.8	2.05079287915774e-06
603	2.07644033973793e-06
603.2	2.11161091609015e-06
603.4	2.15688178899133e-06
603.6	2.21302501070963e-06
603.8	2.28103261857566e-06
604	2.36214689980741e-06
604.2	2.45789527216238e-06
604.4	2.57012808459086e-06
604.6	2.70105559680338e-06
604.8	2.85327620800458e-06
605	3.02978104968037e-06
605.2	3.23390799545487e-06
605.4	3.46919821201772e-06
605.6	3.73907724044639e-06
605.8	4.04623814123375e-06
606	4.39155136769977e-06
606.2	4.77229115839052e-06
606.4	5.17952500972989e-06
606.6	5.5948117711422e-06
606.8	5.98712244777661e-06
607	6.31216385840832e-06
607.2	6.51734316013898e-06
607.4	6.55450290731959e-06
607.6	6.39750102028618e-06
607.8	6.05522431033078e-06
608	5.57041539816529e-06
608.2	5.00419878098837e-06
608.4	4.41643480182837e-06
608.6	3.85245094046496e-06
608.8	3.33933504984197e-06
609	2.8887592053734e-06
609.2	2.50203940107731e-06
609.4	2.17473878387969e-06
609.6	1.89990123793942e-06
609.8	1.66998007131476e-06
610	1.47783464948142e-06
610.2	1.31715597287171e-06
610.4	1.18257942940342e-06
610.6	1.06964536495062e-06
610.8	9.74695403964416e-07
611	8.94751650395698e-07
611.2	8.2740099195316e-07
611.4	7.70693405069366e-07
611.6	7.23056625023379e-07
611.8	6.83226529870765e-07
612	6.50191410964796e-07
612.2	6.23148046247962e-07
612.4	6.01467586863379e-07
612.6	5.84669492017736e-07
612.8	5.72402401239935e-07
613	5.64430880619795e-07
613.2	5.6062735413368e-07
613.4	5.60968855587364e-07
613.6	5.65538523422822e-07
613.8	5.74532049254618e-07
614	5.88269592843693e-07
614.2	6.07214020706895e-07
614.4	6.31996696928512e-07
614.6	6.63452127039403e-07
614.8	7.02663204693039e-07
615	7.51018471899353e-07
615.2	8.1028153514899e-07
615.4	8.82669317463436e-07
615.6	9.7092761073622e-07
615.8	1.07837461062404e-06
616	1.20884712487525e-06
616.2	1.36641652846889e-06
616.4	1.55462871133938e-06
616.6	1.77487591112946e-06
616.8	2.02343976075327e-06
617	2.28712869435723e-06
617.2	2.53896249798351e-06
617.4	2.73823922528826e-06
617.6	2.84076905271734e-06
617.8	2.81882390672874e-06
618	2.67736091066206e-06
618.2	2.45117487020723e-06
618.4	2.18575708147425e-06
618.6	1.91894740231379e-06
618.8	1.67374416021589e-06
619	1.46009148755206e-06
619.2	1.27963974947632e-06
619.4	1.12988348489022e-06
619.6	1.00677069726179e-06
619.8	9.0606183593938e-07
620	8.23922867951561e-07
620.2	7.57117546394359e-07
620.4	7.0301494104423e-07
620.6	6.59524811373459e-07
620.8	6.25014296526535e-07
621	5.98228852964743e-07
621.2	5.78225772084162e-07
621.4	5.64322148438637e-07
621.6	5.56056656600635e-07
621.8	5.53163818300825e-07
622	5.55559583900178e-07
622.2	5.63337556354489e-07
622.4	5.76775858328041e-07
622.6	5.96355356694714e-07
622.8	6.22790913601805e-07
623	6.57078303837367e-07
623.2	7.0056052858372e-07
623.4	7.55018313009264e-07
623.6	8.22790140648493e-07
623.8	9.06926099562121e-07
624	1.01137435577749e-06
624.2	1.14118307300861e-06
624.4	1.30266110051949e-06
624.6	1.50335272763924e-06
624.8	1.75150238502094e-06
625	2.05437010074675e-06
625.2	2.41435358540696e-06
625.4	2.82182545017839e-06
625.6	3.24529997463279e-06
625.8	3.62497809130779e-06
626	3.88263015599633e-06
626.2	3.95537580865148e-06
626.4	3.8332752039894e-06
626.6	3.56400115504412e-06
626.8	3.22058716977317e-06
627	2.86603073273838e-06
627.2	2.5387602796554e-06
627.4	2.25549866103688e-06
627.6	2.01955497161511e-06
627.8	1.82777822194211e-06
628	1.67475067699973e-06
628.2	1.55487767416691e-06
628.4	1.46326431016589e-06
628.6	1.39599361452622e-06
628.8	1.35014831521319e-06
629	1.32374654890809e-06
629.2	1.31567052437518e-06
629.4	1.3256234621573e-06
629.6	1.35413148082805e-06
629.8	1.40260094097007e-06
630	1.47344167933434e-06
630.2	1.57026907213446e-06
630.4	1.69820023166208e-06
630.6	1.8642580295335e-06
630.8	2.07787949113613e-06
631	2.35147168591278e-06
631.2	2.70081735700104e-06
631.4	3.14480533243922e-06
631.6	3.70329121688518e-06
631.8	4.39078554884297e-06
632	5.20267595821834e-06
632.2	6.09259904479679e-06
632.4	6.95043891180541e-06
632.6	7.61072630884283e-06
632.8	7.92083222888226e-06
633	7.83524339459976e-06
633.2	7.44180849915201e-06
633.4	6.8939412993763e-06
633.6	6.32815622074382e-06
633.8	5.82978371383732e-06
634	5.43963346605971e-06
634.2	5.17285240262153e-06
634.4	5.03455507457606e-06
634.6	5.02945100988239e-06
634.8	5.16689233215171e-06
635	5.46214857813305e-06
635.2	5.93135512846468e-06
635.4	6.57028562141002e-06
635.6	7.29606545573397e-06
635.8	7.84432978423943e-06
636	7.75460651754546e-06
636.2	6.74838486002743e-06
636.4	5.18009802988547e-06
636.6	3.66907638227083e-06
636.8	2.52073535392043e-06
637	1.73484173569312e-06
637.2	1.21469537269068e-06
637.4	8.7016140458747e-07
637.6	6.38371836726694e-07
637.8	4.79130055917481e-07
638	3.67285831914053e-07
638.2	2.87034719913125e-07
638.4	2.28293964812377e-07
638.6	1.84506103911216e-07
638.8	1.51318841229598e-07
639	1.2578516466253e-07
639.2	1.05871286433594e-07
639.4	1e-07
639.6	1e-07
639.8	1e-07
640	1e-07
640.2	1e-07
640.4	1e-07
640.6	1e-07
640.8	1e-07
641	1e-07
641.2	1e-07
641.4	1e-07
641.6	1e-07
641.8	1e-07
642	1e-07
642.2	1e-07
642.4	1e-07
642.6	1e-07
642.8	1e-07
643	1e-07
643.2	1e-07
643.4	1e-07
643.6	1e-07
643.8	1e-07
644	1e-07
644.2	1e-07
644.4	1e-07
644.6	1e-07
644.8	1e-07
645	1e-07
645.2	1e-07
645.4	1e-07
645.6	1e-07
645.8	1e-07
646	1e-07
646.2	1e-07
646.4	1e-07
646.6	1e-07
646.8	1e-07
647	1e-07
647.2	1e-07
647.4	1e-07
647.6	1e-07
647.8	1e-07
648	1e-07
648.2	1e-07
648.4	1e-07
648.6	1e-07
648.8	1e-07
649	1e-07
649.2	1e-07
649.4	1e-07
649.6	1e-07
649.8	1e-07
650	1e-07
650.2	1e-07
650.4	1e-07
650.6	1e-07
650.8	1e-07
651	1e-07
651.2	1e-07
651.4	1e-07
651.6	1e-07
651.8	1e-07
652	1e-07
652.2	1e-07
652.4	1e-07
652.6	1e-07
652.8	1e-07
653	1e-07
653.2	1e-07
653.4	1e-07
653.6	1e-07
653.8	1e-07
654	1e-07
654.2	1e-07
654.4	1e-07
654.6	1e-07
654.8	1e-07
655	1e-07
655.2	1e-07
655.4	1e-07
655.6	1e-07
655.8	1e-07
656	1e-07
656.2	1e-07
656.4	1e-07
656.6	1e-07
656.8	1e-07
657	1e-07
657.2	1e-07
657.4	1e-07
657.6	1e-07
657.8	1e-07
658	1e-07
658.2	1e-07
658.4	1e-07
658.6	1e-07
658.8	1e-07
659	1e-07
659.2	1e-07
659.4	1e-07
659.6	1e-07
659.8	1e-07
660	1e-07
660.2	1e-07
660.4	1e-07
660.6	1e-07
660.8	1e-07
661	1e-07
661.2	1e-07
661.4	1e-07
661.6	1e-07
661.8	1e-07
662	1e-07
662.2	1e-07
662.4	1e-07
662.6	1e-07
662.8	1e-07
663	1e-07
663.2	1e-07
663.4	1e-07
663.6	1e-07
663.8	1e-07
664	1e-07
664.2	1e-07
664.4	1e-07
664.6	1e-07
664.8	1e-07
665	1e-07
665.2	1e-07
665.4	1e-07
665.6	1e-07
665.8	1e-07
666	1e-07
666.2	1e-07
666.4	1e-07
666.6	1e-07
666.8	1e-07
667	1e-07
667.2	1e-07
667.4	1e-07
667.6	1e-07
667.8	1e-07
668	1e-07
668.2	1e-07
668.4	1e-07
668.6	1e-07
668.8	1e-07
669	1e-07
669.2	1e-07
669.4	1e-07
669.6	1e-07
669.8	1e-07
670	1e-07
670.2	1e-07
670.4	1e-07
670.6	1e-07
670.8	1e-07
671	1e-07
671.2	1e-07
671.4	1e-07
671.6	1e-07
671.8	1e-07
672	1e-07
672.2	1e-07
672.4	1e-07
672.6	1e-07
672.8	1e-07
673	1e-07
673.2	1e-07
673.4	1e-07
673.6	1e-07
673.8	1e-07
674	1e-07
674.2	1e-07
674.4	1e-07
674.6	1e-07
674.8	1e-07
675	1e-07
675.2	1e-07
675.4	1e-07
675.6	1e-07
675.8	1e-07
676	1e-07
676.2	1e-07
676.4	1e-07
676.6	1e-07
676.8	1e-07
677	1e-07
677.2	1e-07
677.4	1e-07
677.6	1e-07
677.8	1e-07
678	1e-07
678.2	1e-07
678.4	1e-07
678.6	1e-07
678.8	1e-07
679	1e-07
679.2	1e-07
679.4	1e-07
679.6	1e-07
679.8	1e-07
680	1e-07
680.2	1e-07
680.4	1e-07
680.6	1e-07
680.8	1e-07
681	1e-07
681.2	1e-07
681.4	1e-07
681.6	1e-07
681.8	1e-07
682	1e-07
682.2	1e-07
682.4	1e-07
682.6	1e-07
682.8	1e-07
683	1e-07
683.2	1e-07
683.4	1e-07
683.6	1e-07
683.8	1e-07
684	1e-07
684.2	1e-07
684.4	1e-07
684.6	1e-07
684.8	1e-07
685	1e-07
685.2	1e-07
685.4	1e-07
685.6	1e-07
685.8	1e-07
686	1e-07
686.2	1e-07
686.4	1e-07
686.6	1e-07
686.8	1e-07
687	1e-07
687.2	1e-07
687.4	1e-07
687.6	1e-07
687.8	1e-07
688	1e-07
688.2	1e-07
688.4	1e-07
688.6	1e-07
688.8	1e-07
689	1e-07
689.2	1e-07
689.4	1e-07
689.6	1e-07
689.8	1e-07
690	1e-07
690.2	1e-07
690.4	1e-07
690.6	1e-07
690.8	1e-07
691	1e-07
691.2	1e-07
691.4	1e-07
691.6	1e-07
691.8	1e-07
692	1e-07
692.2	1e-07
692.4	1e-07
692.6	1e-07
692.8	1e-07
693	1e-07
693.2	1e-07
693.4	1e-07
693.6	1e-07
693.8	1e-07
694	1e-07
694.2	1e-07
694.4	1e-07
694.6	1e-07
694.8	1e-07
695	1e-07
695.2	1e-07
695.4	1e-07
695.6	1e-07
695.8	1e-07
696	1e-07
696.2	1e-07
696.4	1e-07
696.6	1e-07
696.8	1e-07
697	1e-07
697.2	1e-07
697.4	1e-07
697.6	1e-07
697.8	1e-07
698	1e-07
698.2	1e-07
698.4	1e-07
698.6	1e-07
698.8	1e-07
699	1e-07
699.2	1e-07
699.4	1e-07
699.6	1e-07
699.8	1e-07
700	1e-07
700.2	1e-07
700.4	1e-07
700.6	1e-07
700.8	1e-07
701	1e-07
701.2	1e-07
701.4	1e-07
701.6	1e-07
701.8	1e-07
702	1e-07
702.2	1e-07
702.4	1e-07
702.6	1e-07
702.8	1e-07
703	1e-07
703.2	1e-07
703.4	1e-07
703.6	1e-07
703.8	1e-07
704	1e-07
704.2	1e-07
704.4	1e-07
704.6	1e-07
704.8	1e-07
705	1e-07
705.2	1e-07
705.4	1e-07
705.6	1e-07
705.8	1e-07
706	1e-07
706.2	1e-07
706.4	1e-07
706.6	1e-07
706.8	1e-07
707	1e-07
707.2	1e-07
707.4	1e-07
707.6	1e-07
707.8	1e-07
708	1e-07
708.2	1e-07
708.4	1e-07
708.6	1e-07
708.8	1e-07
709	1e-07
709.2	1e-07
709.4	1e-07
709.6	1e-07
709.8	1e-07
710	1e-07
710.2	1e-07
710.4	1e-07
710.6	1e-07
710.8	1e-07
711	1e-07
711.2	1e-07
711.4	1e-07
711.6	1e-07
711.8	1e-07
712	1e-07
712.2	1e-07
712.4	1e-07
712.6	1e-07
712.8	1e-07
713	1e-07
713.2	1e-07
713.4	1e-07
713.6	1e-07
713.8	1e-07
714	1e-07
714.2	1e-07
714.4	1e-07
714.6	1e-07
714.8	1e-07
715	1e-07
715.2	1e-07
715.4	1e-07
715.6	1e-07
715.8	1e-07
716	1e-07
716.2	1e-07
716.4	1e-07
716.6	1e-07
716.8	1e-07
717	1e-07
717.2	1e-07
717.4	1e-07
717.6	1e-07
717.8	1e-07
718	1e-07
718.2	1e-07
718.4	1e-07
718.6	1e-07
718.8	1e-07
719	1e-07
719.2	1e-07
719.4	1e-07
719.6	1e-07
719.8	1e-07
720	1e-07
720.2	1e-07
720.4	1e-07
720.6	1e-07
720.8	1e-07
721	1e-07
721.2	1e-07
721.4	1e-07
721.6	1e-07
721.8	1e-07
722	1e-07
722.2	1e-07
722.4	1e-07
722.6	1e-07
722.8	1e-07
723	1e-07
723.2	1e-07
723.4	1e-07
723.6	1e-07
723.8	1e-07
724	1e-07
724.2	1e-07
724.4	1e-07
724.6	1e-07
724.8	1e-07
725	1e-07
725.2	1e-07
725.4	1e-07
725.6	1e-07
725.8	1e-07
726	1e-07
726.2	1e-07
726.4	1e-07
726.6	1e-07
726.8	1e-07
727	1e-07
727.2	1e-07
727.4	1e-07
727.6	1e-07
727.8	1e-07
728	1e-07
728.2	1e-07
728.4	1e-07
728.6	1e-07
728.8	1e-07
729	1e-07
729.2	1e-07
729.4	1e-07
729.6	1e-07
729.8	1e-07
730	1e-07
730.2	1e-07
730.4	1e-07
730.6	1e-07
730.8	1e-07
731	1e-07
731.2	1e-07
731.4	1e-07
731.6	1e-07
731.8	1e-07
732	1e-07
732.2	1e-07
732.4	1e-07
732.6	1e-07
732.8	1e-07
733	1e-07
733.2	1e-07
733.4	1e-07
733.6	1e-07
733.8	1e-07
734	1e-07
734.2	1e-07
734.4	1e-07
734.6	1e-07
734.8	1e-07
735	1e-07
735.2	1e-07
735.4	1e-07
735.6	1e-07
735.8	1e-07
736	1e-07
736.2	1e-07
736.4	1e-07
736.6	1e-07
736.8	1e-07
737	1e-07
737.2	1e-07
737.4	1e-07
737.6	1e-07
737.8	1e-07
738	1e-07
738.2	1e-07
738.4	1e-07
738.6	1e-07
