350,0.00022
350.012,0.00022
350.096,0.00022
350.181,0.00022
350.265,0.00022
350.35,0.00022
350.434,0.00021
350.519,0.00021
350.603,0.00021
350.688,0.00021
350.772,0.00021
350.857,0.00027
350.941,0.00021
351.026,0.00021
351.11,0.00021
351.195,0.00021
351.279,0.00021
351.364,0.00021
351.448,0.00021
351.533,0.00021
351.617,0.00021
351.702,0.00022
351.786,0.00022
351.87,0.00022
351.955,0.00022
352.039,0.00022
352.124,0.00022
352.208,0.00022
352.293,0.00022
352.377,0.00025
352.462,0.00022
352.546,0.00022
352.631,0.00025
352.715,0.00022
352.8,0.00022
352.884,0.00022
352.969,0.00025
353.053,0.00022
353.138,0.00022
353.222,0.00022
353.307,0.00022
353.391,0.00021
353.475,0.00021
353.56,0.00021
353.644,0.00021
353.729,0.00021
353.813,0.00021
353.898,0.0002
353.982,0.0002
354.067,0.0002
354.151,0.00022
354.236,0.00022
354.32,0.00019
354.404,0.00019
354.489,0.00019
354.573,0.00019
354.658,0.00018
354.742,0.00018
354.827,0.00018
354.911,0.00018
354.996,0.00018
355.08,0.00018
355.165,0.00018
355.249,0.00017
355.333,0.00017
355.418,0.00017
355.502,0.00019
355.587,0.00017
355.671,0.00017
355.756,0.00017
355.84,0.00017
355.924,0.00017
356.009,0.00017
356.093,0.00017
356.178,0.00017
356.262,0.00017
356.347,0.00017
356.431,0.00017
356.515,0.00021
356.6,0.00017
356.684,0.00017
356.769,0.00017
356.853,0.00019
356.938,0.00017
357.022,0.00017
357.106,0.00021
357.191,0.00017
357.275,0.00017
357.36,0.00017
357.444,0.00017
357.528,0.00017
357.613,0.00017
357.697,0.00017
357.782,0.00017
357.866,0.00017
357.951,0.00031
358.035,0.00017
358.119,0.0002
358.204,0.00018
358.288,0.00018
358.373,0.00018
358.457,0.00018
358.541,0.00018
358.626,0.00018
358.71,0.00018
358.795,0.00018
358.879,0.00018
358.963,0.00018
359.048,0.00018
359.132,0.00018
359.216,0.00018
359.301,0.00018
359.385,0.00018
359.47,0.00018
359.554,0.00018
359.638,0.00018
359.723,0.00018
359.807,0.00018
359.892,0.00018
359.976,0.00017
360.06,0.00017
360.145,0.00017
360.229,0.00017
360.313,0.00017
360.398,0.00017
360.482,0.00023
360.567,0.00017
360.651,0.00016
360.735,0.00016
360.82,0.00016
360.904,0.00016
360.988,0.00016
361.073,0.00016
361.157,0.00016
361.242,0.00016
361.326,0.00016
361.41,0.00017
361.495,0.00017
361.579,0.00019
361.663,0.00017
361.748,0.00022
361.832,0.00018
361.916,0.00018
362.001,0.00018
362.085,0.00019
362.169,0.0003
362.254,0.00031
362.338,0.00048
362.423,0.00045
362.507,0.00068
362.591,0.00077
362.676,0.00086
362.76,0.00104
362.844,0.00111
362.929,0.00151
363.013,0.00137
363.097,0.00141
363.182,0.00158
363.266,0.0019
363.35,0.00185
363.435,0.00226
363.519,0.00227
363.603,0.00255
363.688,0.00238
363.772,0.00229
363.856,0.00203
363.941,0.00223
364.025,0.00196
364.109,0.00201
364.194,0.00183
364.278,0.00159
364.362,0.00161
364.447,0.00165
364.531,0.00118
364.615,0.00103
364.7,0.00077
364.784,0.00066
364.868,0.00046
364.953,0.0004
365,0.00037
365.055,0.00047
365.14,0.00026
365.224,0.00026
365.309,0.00026
365.393,0.00026
365.478,0.00026
365.562,0.00026
365.647,0.00026
365.731,0.00026
365.816,0.00026
365.9,0.00026
365.985,0.00026
366.069,0.00026
366.154,0.00026
366.238,0.00026
366.323,0.00025
366.407,0.00025
366.492,0.00025
366.576,0.00025
366.661,0.00025
366.745,0.00025
366.83,0.00025
366.914,0.00024
366.998,0.00024
367.083,0.00036
367.167,0.0004
367.252,0.00045
367.336,0.00041
367.421,0.00059
367.505,0.00062
367.59,0.00087
367.674,0.00117
367.759,0.00128
367.843,0.0015
367.928,0.00181
368.012,0.00175
368.097,0.00173
368.181,0.00188
368.265,0.00208
368.35,0.00191
368.434,0.002
368.519,0.002
